tahun,bulan,provinsi,jenis,pnbp
2019,Mei,Nusa Tenggara Barat,IURAN,0
2019,Mei,Papua,IURAN,0
2019,Mei,Riau,IURAN,0
2019,Juni,Kalimantan Barat,IURAN,8888250000
2019,Juni,Kalimantan Tengah,IURAN,6455750000
2019,Juni,Kalimantan Timur,IURAN,0
2019,Juni,Kepulauan Riau,IURAN,0
2019,Juni,Maluku,IURAN,5073950000
2019,Juni,Maluku Utara,IURAN,0
2019,Juni,Nusa Tenggara Barat,IURAN,0
2019,Juni,Papua,IURAN,0
2019,Juni,Riau,IURAN,0
2019,Juli,Kalimantan Barat,IURAN,0
2019,Juli,Kalimantan Tengah,IURAN,6869275000
2019,Juli,Kalimantan Timur,IURAN,0
2019,Juli,Kepulauan Riau,IURAN,0
2019,Juli,Maluku,IURAN,0
2019,Juli,Maluku Utara,IURAN,0
2019,Juli,Nusa Tenggara Barat,IURAN,0
2019,Juli,Papua,IURAN,0
2019,Juli,Riau,IURAN,0
2019,Agustus,Kalimantan Barat,IURAN,0
2019,Agustus,Kalimantan Tengah,IURAN,0
2019,Agustus,Kalimantan Timur,IURAN,14755125000
2019,Agustus,Kepulauan Riau,IURAN,0
2019,Agustus,Maluku,IURAN,0
2019,Agustus,Maluku Utara,IURAN,0
2019,Agustus,Nusa Tenggara Barat,IURAN,0
2019,Agustus,Papua,IURAN,0
2019,Agustus,Riau,IURAN,7514765970
2019,September,Kalimantan Barat,IURAN,0
2019,September,Kalimantan Tengah,IURAN,7306579000
2019,September,Kalimantan Timur,IURAN,11400725000
2019,September,Kepulauan Riau,IURAN,0
2019,September,Maluku,IURAN,60670000
2019,September,Maluku Utara,IURAN,0
2019,September,Nusa Tenggara Barat,IURAN,0
2019,September,Papua,IURAN,12412153688
2019,September,Riau,IURAN,0
2019,Oktober,Kalimantan Barat,IURAN,0
2019,Oktober,Kalimantan Tengah,IURAN,15041136250
2019,Oktober,Kalimantan Timur,IURAN,0
2019,Oktober,Kepulauan Riau,IURAN,0
2019,Oktober,Maluku,IURAN,0
2019,Oktober,Maluku Utara,IURAN,5073950000
2019,Oktober,Nusa Tenggara Barat,IURAN,108300000
2019,Oktober,Papua,IURAN,0
2019,Oktober,Riau,IURAN,0
2019,November,Kalimantan Barat,IURAN,0
2019,November,Kalimantan Tengah,IURAN,0
2019,November,Kalimantan Timur,IURAN,3527825000
2019,November,Kepulauan Riau,IURAN,0
2019,November,Maluku,IURAN,0
2019,November,Maluku Utara,IURAN,0
2019,November,Nusa Tenggara Barat,IURAN,0
2019,November,Papua,IURAN,0
2019,November,Riau,IURAN,0
2019,Desember,Kalimantan Barat,IURAN,0
2019,Desember,Kalimantan Tengah,IURAN,8048250000
2019,Desember,Kalimantan Timur,IURAN,0
2019,Desember,Kepulauan Riau,IURAN,2887150
2019,Desember,Maluku,IURAN,0
2019,Desember,Maluku Utara,IURAN,0
2019,Desember,Nusa Tenggara Barat,IURAN,0
2019,Desember,Papua,IURAN,0
2019,Desember,Riau,IURAN,0
2019,Januari,Bangka Belitung,PSDH,0
2019,Januari,Banten,PSDH,0
2019,Januari,Bengkulu,PSDH,2248850
2019,Januari,D.I. Yogyakarta,PSDH,0
2019,Januari,Gorontalo,PSDH,47165530
2019,Januari,Jambi,PSDH,2309829599
2019,Januari,Jawa Barat,PSDH,21817464
2019,Januari,Jawa Tengah,PSDH,124440225
2019,Januari,Jawa Timur,PSDH,62909139
2019,Januari,Kalimantan Barat,PSDH,525355102
2019,Januari,Kalimantan Selatan,PSDH,47032775
2019,Januari,Kalimantan Tengah,PSDH,6278383674
2019,Januari,Kalimantan Timur,PSDH,7807831574
2019,Januari,Kalimantan Utara,PSDH,1859504204
2019,Januari,Kepulauan Riau,PSDH,0
2019,Januari,Lampung,PSDH,721931868
2019,Januari,Maluku,PSDH,840331540
2019,Januari,Maluku Utara,PSDH,422088320
2019,Januari,Nangroe Aceh Darussalam,PSDH,40339920
2019,Januari,Nusa Tenggara Barat,PSDH,10046940
2019,Januari,Nusa Tenggara Timur,PSDH,0
2019,Januari,Papua,PSDH,4306725110
2019,Januari,Papua Barat,PSDH,2480766430
2019,Januari,Riau,PSDH,10475075346
2019,Januari,Sulawesi Barat,PSDH,1822840
2019,Januari,Sulawesi Selatan,PSDH,15699440
2019,Januari,Sulawesi Tengah,PSDH,132432700
2019,Januari,Sulawesi Tenggara,PSDH,116515500
2019,Januari,Sulawesi Utara,PSDH,0
2019,Januari,Sumatera Barat,PSDH,15851240
2019,Januari,Sumatera Selatan,PSDH,4097243514
2019,Januari,Sumatera Utara,PSDH,853694555
2019,Februari,Bangka Belitung,PSDH,0
2019,Februari,Banten,PSDH,7652328
2019,Februari,Bengkulu,PSDH,1063010
2019,Februari,D.I. Yogyakarta,PSDH,9557328
2019,Februari,Gorontalo,PSDH,1688770
2019,Februari,Jambi,PSDH,3385351646
2019,Februari,Jawa Barat,PSDH,288956396
2019,Februari,Jawa Tengah,PSDH,1567673219
2019,Februari,Jawa Timur,PSDH,205816572
2019,Februari,Kalimantan Barat,PSDH,1065390786
2019,Februari,Kalimantan Selatan,PSDH,65845515
2019,Februari,Kalimantan Tengah,PSDH,9590299168
2019,Februari,Kalimantan Timur,PSDH,9711922023
2019,Februari,Kalimantan Utara,PSDH,3961954396
2019,Februari,Kepulauan Riau,PSDH,188507278
2019,Februari,Lampung,PSDH,69453174
2019,Februari,Maluku,PSDH,2774928900
2019,Februari,Maluku Utara,PSDH,364896970
2019,Februari,Nangroe Aceh Darussalam,PSDH,89148810
2019,Februari,Nusa Tenggara Barat,PSDH,28402420
2019,Februari,Nusa Tenggara Timur,PSDH,0
2019,Februari,Papua,PSDH,2274239220
2019,Februari,Papua Barat,PSDH,3463508990
2019,Februari,Riau,PSDH,13759432762
2019,Februari,Sulawesi Barat,PSDH,1328620
2019,Februari,Sulawesi Selatan,PSDH,49102682
2019,Februari,Sulawesi Tengah,PSDH,275850670
2019,Februari,Sulawesi Tenggara,PSDH,132767230
2019,Februari,Sulawesi Utara,PSDH,0
2019,Februari,Sumatera Barat,PSDH,646008980
2019,Februari,Sumatera Selatan,PSDH,5186664028
2019,Februari,Sumatera Utara,PSDH,1422048125
2019,Maret,Bangka Belitung,PSDH,0
2019,Maret,Banten,PSDH,18398778
2019,Maret,Bengkulu,PSDH,12250050
2019,Maret,D.I. Yogyakarta,PSDH,35021940
2019,Maret,Gorontalo,PSDH,19527800
2019,Maret,Jambi,PSDH,3833643234
2019,Maret,Jawa Barat,PSDH,595593714
2019,Maret,Jawa Tengah,PSDH,3443327474
2019,Maret,Jawa Timur,PSDH,1623652926
2019,Maret,Kalimantan Barat,PSDH,1433823750
2019,Maret,Kalimantan Selatan,PSDH,53049558
2019,Maret,Kalimantan Tengah,PSDH,13953566866
2019,Maret,Kalimantan Timur,PSDH,16010661107
2019,Maret,Kalimantan Utara,PSDH,7562506758
2019,Maret,Kepulauan Riau,PSDH,28214292
2019,Maret,Lampung,PSDH,981620022
2019,Maret,Maluku,PSDH,2956974340
2019,Maret,Maluku Utara,PSDH,904972800
2019,Maret,Nangroe Aceh Darussalam,PSDH,81170590
2019,Maret,Nusa Tenggara Barat,PSDH,9522537
2019,Maret,Nusa Tenggara Timur,PSDH,0
2019,Maret,Papua,PSDH,2753916170
2019,Maret,Papua Barat,PSDH,4303333660
2019,Maret,Riau,PSDH,15711328904
2019,Maret,Sulawesi Barat,PSDH,16011060
2019,Maret,Sulawesi Selatan,PSDH,8337882
2019,Maret,Sulawesi Tengah,PSDH,1091487240
2019,Maret,Sulawesi Tenggara,PSDH,223572960
2019,Maret,Sulawesi Utara,PSDH,0
2019,Maret,Sumatera Barat,PSDH,541740970
2019,Maret,Sumatera Selatan,PSDH,6011316612
2019,Maret,Sumatera Utara,PSDH,1874037667
2019,April,Bangka Belitung,PSDH,0
2019,April,Banten,PSDH,92719098
2019,April,Bengkulu,PSDH,2606160
2019,April,D.I. Yogyakarta,PSDH,0
2019,April,Gorontalo,PSDH,0
2019,April,Jambi,PSDH,4025858156
2019,April,Jawa Barat,PSDH,615448725
2019,April,Jawa Tengah,PSDH,3469783478
2019,April,Jawa Timur,PSDH,2244291623
2019,April,Kalimantan Barat,PSDH,2559580521
2019,April,Kalimantan Selatan,PSDH,209369190
2019,April,Kalimantan Tengah,PSDH,14871616512
2019,April,Kalimantan Timur,PSDH,15159505976
2019,April,Kalimantan Utara,PSDH,5274574734
2019,April,Kepulauan Riau,PSDH,8350292
2019,April,Lampung,PSDH,155698752
2019,April,Maluku,PSDH,2874034150
2019,April,Maluku Utara,PSDH,952440980
2019,April,Nangroe Aceh Darussalam,PSDH,145320718
2019,April,Nusa Tenggara Barat,PSDH,3153300
2019,April,Nusa Tenggara Timur,PSDH,0
2019,April,Papua,PSDH,4086684010
2019,April,Papua Barat,PSDH,4256151520
2019,April,Riau,PSDH,14002171336
2019,April,Sulawesi Barat,PSDH,30814490
2019,April,Sulawesi Selatan,PSDH,46347098
2019,April,Sulawesi Tengah,PSDH,229626920
2019,April,Sulawesi Tenggara,PSDH,109063840
2019,April,Sulawesi Utara,PSDH,15156150
2019,April,Sumatera Barat,PSDH,594237402
2019,April,Sumatera Selatan,PSDH,6321768720
2019,April,Sumatera Utara,PSDH,1624655058
2019,Mei,Bangka Belitung,PSDH,3790920
2019,Mei,Banten,PSDH,148094280
2019,Mei,Bengkulu,PSDH,51738090
2019,Mei,D.I. Yogyakarta,PSDH,2887140
2019,Mei,Gorontalo,PSDH,0
2019,Mei,Jambi,PSDH,3522309688
2019,Mei,Jawa Barat,PSDH,658447101
2019,Mei,Jawa Tengah,PSDH,4126628575
2019,Mei,Jawa Timur,PSDH,3118987568
2019,Mei,Kalimantan Barat,PSDH,2475698870
2019,Mei,Kalimantan Selatan,PSDH,319361822
2019,Mei,Kalimantan Tengah,PSDH,14965858763
2019,Mei,Kalimantan Timur,PSDH,13771909508
2019,Mei,Kalimantan Utara,PSDH,6830618150
2019,Mei,Kepulauan Riau,PSDH,0
2019,Mei,Lampung,PSDH,267903528
2019,Mei,Maluku,PSDH,2461987730
2019,Mei,Maluku Utara,PSDH,1675649020
2019,Mei,Nangroe Aceh Darussalam,PSDH,45700404
2019,Mei,Nusa Tenggara Barat,PSDH,3419960
2019,Mei,Nusa Tenggara Timur,PSDH,0
2019,Mei,Papua,PSDH,4950801530
2019,Mei,Papua Barat,PSDH,7062217890
2019,Mei,Riau,PSDH,13373316024
2019,Mei,Sulawesi Barat,PSDH,8764210
2019,Mei,Sulawesi Selatan,PSDH,73396996
2019,Mei,Sulawesi Tengah,PSDH,282816920
2019,Mei,Sulawesi Tenggara,PSDH,107412520
2019,Mei,Sulawesi Utara,PSDH,264270
2019,Mei,Sumatera Barat,PSDH,744532594
2019,Mei,Sumatera Selatan,PSDH,5701033064
2019,Mei,Sumatera Utara,PSDH,1975590254
2019,Juni,Bangka Belitung,PSDH,0
2019,Juni,Banten,PSDH,120311658
2019,Juni,Bengkulu,PSDH,0
2019,Juni,D.I. Yogyakarta,PSDH,9431100
2019,Juni,Gorontalo,PSDH,0
2019,Juni,Jambi,PSDH,1639150144
2019,Juni,Jawa Barat,PSDH,610239162
2019,Juni,Jawa Tengah,PSDH,2960281794
2019,Juni,Jawa Timur,PSDH,2226904326
2019,Juni,Kalimantan Barat,PSDH,907072248
2019,Juni,Kalimantan Selatan,PSDH,73231590
2019,Juni,Kalimantan Tengah,PSDH,7973154789
2019,Juni,Kalimantan Timur,PSDH,9409953134
2019,Juni,Kalimantan Utara,PSDH,4818618071
2019,Juni,Kepulauan Riau,PSDH,181950296
2019,Juni,Lampung,PSDH,98804508
2019,Juni,Maluku,PSDH,822570660
2019,Juni,Maluku Utara,PSDH,571184830
2019,Juni,Nangroe Aceh Darussalam,PSDH,80149132
2019,Juni,Nusa Tenggara Barat,PSDH,32433648
2019,Juni,Nusa Tenggara Timur,PSDH,0
2019,Juni,Papua,PSDH,2157306110
2019,Juni,Papua Barat,PSDH,9478528590
2019,Juni,Riau,PSDH,5545160056
2019,Juni,Sulawesi Barat,PSDH,4301980
2019,Juni,Sulawesi Selatan,PSDH,2062536
2019,Juni,Sulawesi Tengah,PSDH,186391720
2019,Juni,Sulawesi Tenggara,PSDH,56734370
2019,Juni,Sulawesi Utara,PSDH,0
2019,Juni,Sumatera Barat,PSDH,42515702
2019,Juni,Sumatera Selatan,PSDH,2265166596
2019,Juni,Sumatera Utara,PSDH,1094208869
2019,Juli,Bangka Belitung,PSDH,0
2019,Juli,Banten,PSDH,449871210
2019,Juli,Bengkulu,PSDH,72322820
2019,Juli,D.I. Yogyakarta,PSDH,42611970
2019,Juli,Gorontalo,PSDH,8572110
2019,Juli,Jambi,PSDH,5119530716
2019,Juli,Jawa Barat,PSDH,908465832
2019,Juli,Jawa Tengah,PSDH,3870880959
2019,Juli,Jawa Timur,PSDH,3849434398
2019,Juli,Kalimantan Barat,PSDH,1584111084
2019,Juli,Kalimantan Selatan,PSDH,298567690
2019,Juli,Kalimantan Tengah,PSDH,17272009212
2019,Juli,Kalimantan Timur,PSDH,15716570518
2019,Juli,Kalimantan Utara,PSDH,7151620597
2019,Juli,Kepulauan Riau,PSDH,0
2019,Juli,Lampung,PSDH,97780554
2019,Juli,Maluku,PSDH,937807860
2019,Juli,Maluku Utara,PSDH,650077170
2019,Juli,Nangroe Aceh Darussalam,PSDH,31576036
2019,Juli,Nusa Tenggara Barat,PSDH,41347515
2019,Juli,Nusa Tenggara Timur,PSDH,0
2019,Juli,Papua,PSDH,4214757790
2019,Juli,Papua Barat,PSDH,10481229210
2019,Juli,Riau,PSDH,17107135020
2019,Juli,Sulawesi Barat,PSDH,68648740
2019,Juli,Sulawesi Selatan,PSDH,103105248
2019,Juli,Sulawesi Tengah,PSDH,278416770
2019,Juli,Sulawesi Tenggara,PSDH,232290890
2019,Juli,Sulawesi Utara,PSDH,0
2019,Juli,Sumatera Barat,PSDH,1088627556
2019,Juli,Sumatera Selatan,PSDH,6283688844
2019,Juli,Sumatera Utara,PSDH,1790488905
2019,Agustus,Bangka Belitung,PSDH,5432280
2019,Agustus,Banten,PSDH,407856060
2019,Agustus,Bengkulu,PSDH,79460780
2019,Agustus,D.I. Yogyakarta,PSDH,103972152
2019,Agustus,Gorontalo,PSDH,49569060
2019,Agustus,Jambi,PSDH,4400495053
2019,Agustus,Jawa Barat,PSDH,919427007.7
2019,Agustus,Jawa Tengah,PSDH,2689254345
2019,Agustus,Jawa Timur,PSDH,3335229822
2019,Agustus,Kalimantan Barat,PSDH,1292523570
2019,Agustus,Kalimantan Selatan,PSDH,502835612
2019,Agustus,Kalimantan Tengah,PSDH,14248551503
2019,Agustus,Kalimantan Timur,PSDH,18769772270
2019,Agustus,Kalimantan Utara,PSDH,7222517253
2019,Agustus,Kepulauan Riau,PSDH,0
2019,Agustus,Lampung,PSDH,1626654462
2019,Agustus,Maluku,PSDH,1461810440
2019,Agustus,Maluku Utara,PSDH,1428929600
2019,Agustus,Nangroe Aceh Darussalam,PSDH,43194096
2019,Agustus,Nusa Tenggara Barat,PSDH,241625240
2019,Agustus,Nusa Tenggara Timur,PSDH,2389740
2019,Agustus,Papua,PSDH,5066770480
2019,Agustus,Papua Barat,PSDH,8974802390
2019,Agustus,Riau,PSDH,16978809754
2019,Agustus,Sulawesi Barat,PSDH,4362480
2019,Agustus,Sulawesi Selatan,PSDH,70090270
2019,Agustus,Sulawesi Tengah,PSDH,423937700
2019,Agustus,Sulawesi Tenggara,PSDH,145163850
2019,Agustus,Sulawesi Utara,PSDH,0
2019,Agustus,Sumatera Barat,PSDH,364347650
2019,Agustus,Sumatera Selatan,PSDH,5839328704
2019,Agustus,Sumatera Utara,PSDH,1903775249
2019,September,Bangka Belitung,PSDH,6873240
2019,September,Banten,PSDH,300108474
2019,September,Bengkulu,PSDH,10400780
2019,September,D.I. Yogyakarta,PSDH,94730329
2019,September,Gorontalo,PSDH,27096460
2019,September,Jambi,PSDH,5031544482
2019,September,Jawa Barat,PSDH,647533761.8
2019,September,Jawa Tengah,PSDH,2193497847
2019,September,Jawa Timur,PSDH,4183994522
2019,September,Kalimantan Barat,PSDH,1853313090
2019,September,Kalimantan Selatan,PSDH,153171942
2019,September,Kalimantan Tengah,PSDH,15488617864
2019,September,Kalimantan Timur,PSDH,12656497211
2019,September,Kalimantan Utara,PSDH,7082571870
2019,September,Kepulauan Riau,PSDH,76746180
2019,September,Lampung,PSDH,56165850
2019,September,Maluku,PSDH,2482573230
2019,September,Maluku Utara,PSDH,1383277235
2019,September,Nangroe Aceh Darussalam,PSDH,106530588
2019,September,Nusa Tenggara Barat,PSDH,168803530
2019,September,Nusa Tenggara Timur,PSDH,0
2019,September,Papua,PSDH,6287566220
2019,September,Papua Barat,PSDH,13642880190
2019,September,Riau,PSDH,17158298630
2019,September,Sulawesi Barat,PSDH,75972520
2019,September,Sulawesi Selatan,PSDH,173920497
2019,September,Sulawesi Tengah,PSDH,375705990
2019,September,Sulawesi Tenggara,PSDH,393975720
2019,September,Sulawesi Utara,PSDH,3309300
2019,September,Sumatera Barat,PSDH,807157232
2019,September,Sumatera Selatan,PSDH,6215505278
2019,September,Sumatera Utara,PSDH,2036358328
2019,Oktober,Bangka Belitung,PSDH,4969500
2019,Oktober,Banten,PSDH,457222386
2019,Oktober,Bengkulu,PSDH,38680526
2019,Oktober,D.I. Yogyakarta,PSDH,33525724
2019,Oktober,Gorontalo,PSDH,1092000
2019,Oktober,Jambi,PSDH,5299212794
2019,Oktober,Jawa Barat,PSDH,472795284
2019,Oktober,Jawa Tengah,PSDH,1457701695
2019,Oktober,Jawa Timur,PSDH,2948315036
2019,Oktober,Kalimantan Barat,PSDH,2142356810
2019,Oktober,Kalimantan Selatan,PSDH,337805252
2019,Oktober,Kalimantan Tengah,PSDH,17701926002
2019,Oktober,Kalimantan Timur,PSDH,15407446716
2019,Oktober,Kalimantan Utara,PSDH,7479007656
2019,Oktober,Kepulauan Riau,PSDH,0
2019,Oktober,Lampung,PSDH,85901544
2019,Oktober,Maluku,PSDH,3087188410
2019,Oktober,Maluku Utara,PSDH,504847134
2019,Oktober,Nangroe Aceh Darussalam,PSDH,6273078
2019,Oktober,Nusa Tenggara Barat,PSDH,534024080
2019,Oktober,Nusa Tenggara Timur,PSDH,0
2019,Oktober,Papua,PSDH,5942397864
2019,Oktober,Papua Barat,PSDH,8645796050
2019,Oktober,Riau,PSDH,16783165148
2019,Oktober,Sulawesi Barat,PSDH,7628160
2019,Oktober,Sulawesi Selatan,PSDH,23664544
2019,Oktober,Sulawesi Tengah,PSDH,381476820
2019,Oktober,Sulawesi Tenggara,PSDH,212476950
2019,Oktober,Sulawesi Utara,PSDH,0
2019,Oktober,Sumatera Barat,PSDH,1497296586
2019,Oktober,Sumatera Selatan,PSDH,5972388286
2019,Oktober,Sumatera Utara,PSDH,1276177496
2019,November,Bangka Belitung,PSDH,1740000
2019,November,Banten,PSDH,176108940
2019,November,Bengkulu,PSDH,37950530
2019,November,D.I. Yogyakarta,PSDH,73237380
2019,November,Gorontalo,PSDH,51934570
2019,November,Jambi,PSDH,4733237552
2019,November,Jawa Barat,PSDH,384330069
2019,November,Jawa Tengah,PSDH,826291216.1
2019,November,Jawa Timur,PSDH,2292280361
2019,November,Kalimantan Barat,PSDH,3219371018
2019,November,Kalimantan Selatan,PSDH,313442236
2019,November,Kalimantan Tengah,PSDH,24978313082
2019,November,Kalimantan Timur,PSDH,13020644414
2019,November,Kalimantan Utara,PSDH,7731245344
2019,November,Kepulauan Riau,PSDH,25996976
2019,November,Lampung,PSDH,136470864
2019,November,Maluku,PSDH,2938722320
2019,November,Maluku Utara,PSDH,910083929
2019,November,Nangroe Aceh Darussalam,PSDH,56982198
2019,November,Nusa Tenggara Barat,PSDH,240695024
2019,November,Nusa Tenggara Timur,PSDH,0
2019,November,Papua,PSDH,6905436164
2019,November,Papua Barat,PSDH,12803918400
2019,November,Riau,PSDH,15862144482
2019,November,Sulawesi Barat,PSDH,12700568
2019,November,Sulawesi Selatan,PSDH,70147086
2019,November,Sulawesi Tengah,PSDH,702432480
2019,November,Sulawesi Tenggara,PSDH,232247800
2019,November,Sulawesi Utara,PSDH,0
2019,November,Sumatera Barat,PSDH,572971138
2019,November,Sumatera Selatan,PSDH,5906826898
2019,November,Sumatera Utara,PSDH,1251021485
2019,Desember,Bangka Belitung,PSDH,0
2019,Desember,Banten,PSDH,8917655.7
2019,Desember,Bengkulu,PSDH,22305730
2019,Desember,D.I. Yogyakarta,PSDH,38322240
2019,Desember,Gorontalo,PSDH,10352520
2019,Desember,Jambi,PSDH,5897344030
2019,Desember,Jawa Barat,PSDH,474593568
2019,Desember,Jawa Tengah,PSDH,1495834970
2019,Desember,Jawa Timur,PSDH,2305965642
2019,Desember,Kalimantan Barat,PSDH,5701330736
2019,Desember,Kalimantan Selatan,PSDH,165001339
2019,Desember,Kalimantan Tengah,PSDH,29058744054
2019,Desember,Kalimantan Timur,PSDH,18976191313
2019,Desember,Kalimantan Utara,PSDH,6203835110
2019,Desember,Kepulauan Riau,PSDH,148752863
2019,Desember,Lampung,PSDH,1340093292
2019,Desember,Maluku,PSDH,3842857660
2019,Desember,Maluku Utara,PSDH,1559023390
2019,Desember,Nangroe Aceh Darussalam,PSDH,80558766
2019,Desember,Nusa Tenggara Barat,PSDH,145083580
2019,Desember,Nusa Tenggara Timur,PSDH,0
2019,Desember,Papua,PSDH,9782234744
2019,Desember,Papua Barat,PSDH,14448112100
2019,Desember,Riau,PSDH,13312214590
2019,Desember,Sulawesi Barat,PSDH,52712377
2019,Desember,Sulawesi Selatan,PSDH,86554316
2019,Desember,Sulawesi Tengah,PSDH,974400490
2019,Desember,Sulawesi Tenggara,PSDH,536915480
2019,Desember,Sulawesi Utara,PSDH,0
2019,Desember,Sumatera Barat,PSDH,915664924
2019,Desember,Sumatera Selatan,PSDH,6096982188
2019,Desember,Sumatera Utara,PSDH,1811059745
2018,Januari,Kalimantan Tengah,DPEH,4986830800
2018,Januari,Papua,DPEH,0
2018,Februari,Kalimantan Tengah,DPEH,0
2018,Februari,Papua,DPEH,0
2018,Maret,Kalimantan Tengah,DPEH,0
2018,Maret,Papua,DPEH,0
2018,April,Kalimantan Tengah,DPEH,0
2018,April,Papua,DPEH,0
2018,Mei,Kalimantan Tengah,DPEH,0
2018,Mei,Papua,DPEH,0
2018,Juni,Kalimantan Tengah,DPEH,0
2018,Juni,Papua,DPEH,0
2018,Juli,Kalimantan Tengah,DPEH,0
2018,Juli,Papua,DPEH,139582500
2018,Agustus,Kalimantan Tengah,DPEH,0
2018,Agustus,Papua,DPEH,0
2018,September,Kalimantan Tengah,DPEH,0
2018,September,Papua,DPEH,0
2018,Oktober,Kalimantan Tengah,DPEH,0
2018,Oktober,Papua,DPEH,0
2018,November,Kalimantan Tengah,DPEH,0
2018,November,Papua,DPEH,0
2018,Desember,Kalimantan Tengah,DPEH,0
2018,Desember,Papua,DPEH,0
2018,Januari,Bengkulu,DR,2091.37
2018,Januari,Gorontalo,DR,11888.6
2018,Januari,Jambi,DR,40621.86
2018,Januari,Jawa Timur,DR,0
2018,Januari,Kalimantan Barat,DR,26137.53
2018,Januari,Kalimantan Selatan,DR,6191.74
2018,Januari,Kalimantan Tengah,DR,1256020.08
2018,Januari,Kalimantan Timur,DR,1057961.79
2018,Januari,Kalimantan Utara,DR,264974.43
2018,Januari,Kepulauan Riau,DR,0
2018,Januari,Maluku,DR,3524.69
2018,Januari,Maluku Utara,DR,59556.14
2018,Januari,Nangroe Aceh Darussalam,DR,0
2018,Januari,Nusa Tenggara Barat,DR,313.92
2018,Januari,Papua,DR,245115.6
2018,Januari,Papua Barat,DR,281840.71
2018,Januari,Riau,DR,44466.62
2018,Januari,Sulawesi Barat,DR,2324.32
2018,Januari,Sulawesi Selatan,DR,594.85
2018,Januari,Sulawesi Tengah,DR,36043.41
2018,Januari,Sulawesi Tenggara,DR,24447.39
2018,Januari,Sulawesi Utara,DR,0
2018,Januari,Sumatera Barat,DR,84839.65
2018,Januari,Sumatera Selatan,DR,642.2
2018,Januari,Sumatera Utara,DR,84146.29
2018,Februari,Bengkulu,DR,18111.02
2018,Februari,Gorontalo,DR,6436.73
2018,Februari,Jambi,DR,51853.49
2018,Februari,Jawa Timur,DR,0
2018,Februari,Kalimantan Barat,DR,197860.89
2018,Februari,Kalimantan Selatan,DR,7861.22
2018,Februari,Kalimantan Tengah,DR,2730693.97
2018,Februari,Kalimantan Timur,DR,1686972.04
2018,Februari,Kalimantan Utara,DR,673718.35
2018,Februari,Kepulauan Riau,DR,15967.8
2018,Februari,Maluku,DR,231034.88
2018,Februari,Maluku Utara,DR,180639.42
2018,Februari,Nangroe Aceh Darussalam,DR,275.15
2018,Februari,Nusa Tenggara Barat,DR,0
2018,Februari,Papua,DR,430927.41
2018,Februari,Papua Barat,DR,535836.76
2018,Februari,Riau,DR,89908.38
2018,Februari,Sulawesi Barat,DR,4354.28
2018,Februari,Sulawesi Selatan,DR,1788.01
2018,Februari,Sulawesi Tengah,DR,76230.65
2018,Februari,Sulawesi Tenggara,DR,40512.88
2018,Februari,Sulawesi Utara,DR,0
2018,Februari,Sumatera Barat,DR,207710.5
2018,Februari,Sumatera Selatan,DR,2816.28
2018,Februari,Sumatera Utara,DR,127680.42
2018,Maret,Bengkulu,DR,6249.56
2018,Maret,Gorontalo,DR,37706.7
2018,Maret,Jambi,DR,61534.47
2018,Maret,Jawa Timur,DR,0
2018,Maret,Kalimantan Barat,DR,266372.61
2018,Maret,Kalimantan Selatan,DR,6471.97
2018,Maret,Kalimantan Tengah,DR,2881680.91
2018,Maret,Kalimantan Timur,DR,2182753.92
2018,Maret,Kalimantan Utara,DR,1792539.8
2018,Maret,Kepulauan Riau,DR,2321.42
2018,Maret,Maluku,DR,536122.17
2018,Maret,Maluku Utara,DR,102724.34
2018,Maret,Nangroe Aceh Darussalam,DR,8222.48
2018,Maret,Nusa Tenggara Barat,DR,0
2018,Maret,Papua,DR,592518.47
2018,Maret,Papua Barat,DR,524774.58
2018,Maret,Riau,DR,76878.2
2018,Maret,Sulawesi Barat,DR,4091.09
2018,Maret,Sulawesi Selatan,DR,1858.17
2018,Maret,Sulawesi Tengah,DR,65188.51
2018,Maret,Sulawesi Tenggara,DR,35035.7
2018,Maret,Sulawesi Utara,DR,0
2018,Maret,Sumatera Barat,DR,97548.14
2018,Maret,Sumatera Selatan,DR,0
2018,Maret,Sumatera Utara,DR,94592.82
2018,April,Bengkulu,DR,3948.08
2018,April,Gorontalo,DR,67182.31
2018,April,Jambi,DR,45838.47
2018,April,Jawa Timur,DR,0
2018,April,Kalimantan Barat,DR,237111.8
2018,April,Kalimantan Selatan,DR,16935.89
2018,April,Kalimantan Tengah,DR,2917130.22
2018,April,Kalimantan Timur,DR,2834198.4
2018,April,Kalimantan Utara,DR,1182533.64
2018,April,Kepulauan Riau,DR,0
2018,April,Maluku,DR,480931.85
2018,April,Maluku Utara,DR,169354.1
2018,April,Nangroe Aceh Darussalam,DR,4600.38
2018,April,Nusa Tenggara Barat,DR,0
2018,April,Papua,DR,646869.32
2018,April,Papua Barat,DR,553877.61
2018,April,Riau,DR,99601.73
2018,April,Sulawesi Barat,DR,3686.52
2018,April,Sulawesi Selatan,DR,11000.4
2018,April,Sulawesi Tengah,DR,174927.63
2018,April,Sulawesi Tenggara,DR,43844.42
2018,April,Sulawesi Utara,DR,0
2018,April,Sumatera Barat,DR,169052.27
2018,April,Sumatera Selatan,DR,0
2018,April,Sumatera Utara,DR,59651.47
2018,Mei,Bengkulu,DR,696.45
2018,Mei,Gorontalo,DR,41384.08
2018,Mei,Jambi,DR,56110.54
2018,Mei,Jawa Timur,DR,0
2018,Mei,Kalimantan Barat,DR,415154.16
