tahun,bulan,provinsi,kelompok,volume,,,,,
2023,Agustus,Sumatera Utara,Jenis Khusus,0,,,,,
2023,September,Banten,Jenis Khusus,0,,,,,
2023,September,Gorontalo,Jenis Khusus,0,,,,,
2023,September,Jawa Barat,Jenis Khusus,0,,,,,
2023,September,Jawa Tengah,Jenis Khusus,0,,,,,
2023,September,Jawa Timur,Jenis Khusus,0,,,,,
2023,September,Kalimantan Tengah,Jenis Khusus,0,,,,,
2023,September,Kalimantan Timur,Jenis Khusus,0,,,,,
2023,September,Kepulauan Riau,Jenis Khusus,0,,,,,
2023,September,Maluku,Jenis Khusus,0,,,,,
2023,September,Maluku Utara,Jenis Khusus,0,,,,,
2023,September,Nangroe Aceh Darussalam,Jenis Khusus,0,,,,,
2023,September,Papua,Jenis Khusus,0,,,,,
2023,September,Papua Barat,Jenis Khusus,0,,,,,
2023,September,Riau,Jenis Khusus,0,,,,,
2023,September,Sulawesi Selatan,Jenis Khusus,0,,,,,
2023,September,Sumatera Utara,Jenis Khusus,0,,,,,
2023,Oktober,Banten,Jenis Khusus,0,,,,,
2023,Oktober,Gorontalo,Jenis Khusus,0,,,,,
2023,Oktober,Jawa Barat,Jenis Khusus,0,,,,,
2023,Oktober,Jawa Tengah,Jenis Khusus,0,,,,,
2023,Oktober,Jawa Timur,Jenis Khusus,0,,,,,
2023,Oktober,Kalimantan Tengah,Jenis Khusus,0,,,,,
2023,Oktober,Kalimantan Timur,Jenis Khusus,0,,,,,
2023,Oktober,Kepulauan Riau,Jenis Khusus,0,,,,,
2023,Oktober,Maluku,Jenis Khusus,0,,,,,
2023,Oktober,Maluku Utara,Jenis Khusus,0,,,,,
2023,Oktober,Nangroe Aceh Darussalam,Jenis Khusus,0,,,,,
2023,Oktober,Papua,Jenis Khusus,0,,,,,
2023,Oktober,Papua Barat,Jenis Khusus,0,,,,,
2023,Oktober,Riau,Jenis Khusus,0,,,,,
2023,Oktober,Sulawesi Selatan,Jenis Khusus,0,,,,,
2023,Oktober,Sumatera Utara,Jenis Khusus,0,,,,,
2023,November,Banten,Jenis Khusus,0,,,,,
2023,November,Gorontalo,Jenis Khusus,0,,,,,
2023,November,Jawa Barat,Jenis Khusus,0,,,,,
2023,November,Jawa Tengah,Jenis Khusus,0,,,,,
2023,November,Jawa Timur,Jenis Khusus,0,,,,,
2023,November,Kalimantan Tengah,Jenis Khusus,0,,,,,
2023,November,Kalimantan Timur,Jenis Khusus,0,,,,,
2023,November,Kepulauan Riau,Jenis Khusus,0,,,,,
2023,November,Maluku,Jenis Khusus,0,,,,,
2023,November,Maluku Utara,Jenis Khusus,0,,,,,
2023,November,Nangroe Aceh Darussalam,Jenis Khusus,0,,,,,
2023,November,Papua,Jenis Khusus,0,,,,,
2023,November,Papua Barat,Jenis Khusus,0,,,,,
2023,November,Riau,Jenis Khusus,0,,,,,
2023,November,Sulawesi Selatan,Jenis Khusus,0,,,,,
2023,November,Sumatera Utara,Jenis Khusus,0,,,,,
2023,Desember,Banten,Jenis Khusus,0,,,,,
2023,Desember,Gorontalo,Jenis Khusus,0,,,,,
2023,Desember,Jawa Barat,Jenis Khusus,0,,,,,
2023,Desember,Jawa Tengah,Jenis Khusus,0,,,,,
2023,Desember,Jawa Timur,Jenis Khusus,0,,,,,
2023,Desember,Kalimantan Tengah,Jenis Khusus,0,,,,,
2023,Desember,Kalimantan Timur,Jenis Khusus,0,,,,,
2023,Desember,Kepulauan Riau,Jenis Khusus,0,,,,,
2023,Desember,Maluku,Jenis Khusus,0,,,,,
2023,Desember,Maluku Utara,Jenis Khusus,0,,,,,
2023,Desember,Nangroe Aceh Darussalam,Jenis Khusus,0,,,,,
2023,Desember,Papua,Jenis Khusus,0,,,,,
2023,Desember,Papua Barat,Jenis Khusus,0,,,,,
2023,Desember,Riau,Jenis Khusus,0,,,,,
2023,Desember,Sulawesi Selatan,Jenis Khusus,0,,,,,
2023,Desember,Sumatera Utara,Jenis Khusus,0,,,,,
2023,Januari,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,Januari,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,Januari,Riau,JENIS KHUSUS,0,,,,,
2023,Februari,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,Februari,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,Februari,Riau,JENIS KHUSUS,3,,,,,
2023,Maret,Kalimantan Timur,JENIS KHUSUS,2583,,,,,
2023,Maret,Kepulauan Riau,JENIS KHUSUS,4,,,,,
2023,Maret,Riau,JENIS KHUSUS,0,,,,,
2023,April,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,April,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,April,Riau,JENIS KHUSUS,0,,,,,
2023,Mei,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,Mei,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,Mei,Riau,JENIS KHUSUS,0,,,,,
2023,Juni,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,Juni,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,Juni,Riau,JENIS KHUSUS,0,,,,,
2023,Juli,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,Juli,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,Juli,Riau,JENIS KHUSUS,0,,,,,
2023,Agustus,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,Agustus,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,Agustus,Riau,JENIS KHUSUS,0,,,,,
2023,September,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,September,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,September,Riau,JENIS KHUSUS,0,,,,,
2023,Oktober,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,Oktober,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,Oktober,Riau,JENIS KHUSUS,0,,,,,
2023,November,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,November,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,November,Riau,JENIS KHUSUS,0,,,,,
2023,Desember,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2023,Desember,Kepulauan Riau,JENIS KHUSUS,0,,,,,
2023,Desember,Riau,JENIS KHUSUS,0,,,,,
2023,Januari,Gorontalo,Kayu Eboni,203,,,,,
2023,Januari,Jawa Timur,Kayu Eboni,0,,,,,
2023,Januari,Kalimantan Tengah,Kayu Eboni,6,,,,,
2023,Januari,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,Januari,Maluku,Kayu Eboni,0,,,,,
2023,Januari,Papua Barat,Kayu Eboni,3,,,,,
2023,Januari,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,Januari,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Februari,Gorontalo,Kayu Eboni,171,,,,,
2023,Februari,Jawa Timur,Kayu Eboni,0,,,,,
2023,Februari,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,Februari,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,Februari,Maluku,Kayu Eboni,0,,,,,
2023,Februari,Papua Barat,Kayu Eboni,36,,,,,
2023,Februari,Sulawesi Tengah,Kayu Eboni,19,,,,,
2023,Februari,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Maret,Gorontalo,Kayu Eboni,27,,,,,
2023,Maret,Jawa Timur,Kayu Eboni,1,,,,,
2023,Maret,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,Maret,Kalimantan Timur,Kayu Eboni,9,,,,,
2023,Maret,Maluku,Kayu Eboni,34,,,,,
2023,Maret,Papua Barat,Kayu Eboni,0,,,,,
2023,Maret,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,Maret,Sulawesi Tenggara,Kayu Eboni,1,,,,,
2023,April,Gorontalo,Kayu Eboni,0,,,,,
2023,April,Jawa Timur,Kayu Eboni,0,,,,,
2023,April,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,April,Kalimantan Timur,Kayu Eboni,2,,,,,
2023,April,Maluku,Kayu Eboni,23,,,,,
2023,April,Papua Barat,Kayu Eboni,0,,,,,
2023,April,Sulawesi Tengah,Kayu Eboni,11,,,,,
2023,April,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Mei,Gorontalo,Kayu Eboni,0,,,,,
2023,Mei,Jawa Timur,Kayu Eboni,0,,,,,
2023,Mei,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,Mei,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,Mei,Maluku,Kayu Eboni,0,,,,,
2023,Mei,Papua Barat,Kayu Eboni,0,,,,,
2023,Mei,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,Mei,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Juni,Gorontalo,Kayu Eboni,0,,,,,
2023,Juni,Jawa Timur,Kayu Eboni,0,,,,,
2023,Juni,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,Juni,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,Juni,Maluku,Kayu Eboni,0,,,,,
2023,Juni,Papua Barat,Kayu Eboni,0,,,,,
2023,Juni,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,Juni,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Juli,Gorontalo,Kayu Eboni,0,,,,,
2023,Juli,Jawa Timur,Kayu Eboni,0,,,,,
2023,Juli,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,Juli,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,Juli,Maluku,Kayu Eboni,0,,,,,
2023,Juli,Papua Barat,Kayu Eboni,0,,,,,
2023,Juli,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,Juli,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Agustus,Gorontalo,Kayu Eboni,0,,,,,
2023,Agustus,Jawa Timur,Kayu Eboni,0,,,,,
2023,Agustus,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,Agustus,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,Agustus,Maluku,Kayu Eboni,0,,,,,
2023,Agustus,Papua Barat,Kayu Eboni,0,,,,,
2023,Agustus,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,Agustus,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,September,Gorontalo,Kayu Eboni,0,,,,,
2023,September,Jawa Timur,Kayu Eboni,0,,,,,
2023,September,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,September,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,September,Maluku,Kayu Eboni,0,,,,,
2023,September,Papua Barat,Kayu Eboni,0,,,,,
2023,September,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,September,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Oktober,Gorontalo,Kayu Eboni,0,,,,,
2023,Oktober,Jawa Timur,Kayu Eboni,0,,,,,
2023,Oktober,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,Oktober,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,Oktober,Maluku,Kayu Eboni,0,,,,,
2023,Oktober,Papua Barat,Kayu Eboni,0,,,,,
2023,Oktober,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,Oktober,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,November,Gorontalo,Kayu Eboni,0,,,,,
2023,November,Jawa Timur,Kayu Eboni,0,,,,,
2023,November,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,November,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,November,Maluku,Kayu Eboni,0,,,,,
2023,November,Papua Barat,Kayu Eboni,0,,,,,
2023,November,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,November,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Desember,Gorontalo,Kayu Eboni,0,,,,,
2023,Desember,Jawa Timur,Kayu Eboni,0,,,,,
2023,Desember,Kalimantan Tengah,Kayu Eboni,0,,,,,
2023,Desember,Kalimantan Timur,Kayu Eboni,0,,,,,
2023,Desember,Maluku,Kayu Eboni,0,,,,,
2023,Desember,Papua Barat,Kayu Eboni,0,,,,,
2023,Desember,Sulawesi Tengah,Kayu Eboni,0,,,,,
2023,Desember,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2023,Januari,Banten,Kayu Indah,1469,,,,,
2023,Januari,Gorontalo,Kayu Indah,499,,,,,
2023,Januari,Jawa Barat,Kayu Indah,1046,,,,,
2023,Januari,Jawa Tengah,Kayu Indah,172,,,,,
2023,Januari,Jawa Timur,Kayu Indah,1223,,,,,
2023,Januari,Kalimantan Barat,Kayu Indah,10,,,,,
2023,Januari,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,Januari,Kalimantan Tengah,Kayu Indah,203,,,,,
2023,Januari,Kalimantan Timur,Kayu Indah,68,,,,,
2023,Januari,Kalimantan Utara,Kayu Indah,1,,,,,
2023,Januari,Kepulauan Riau,Kayu Indah,1,,,,,
2023,Januari,Maluku,Kayu Indah,110,,,,,
2023,Januari,Maluku Utara,Kayu Indah,1,,,,,
2023,Januari,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,Januari,Nusa Tenggara Barat,Kayu Indah,24,,,,,
2023,Januari,Nusa Tenggara Timur,Kayu Indah,3,,,,,
2023,Januari,Papua,Kayu Indah,0,,,,,
2023,Januari,Papua Barat,Kayu Indah,1,,,,,
2023,Januari,Sulawesi Barat,Kayu Indah,0,,,,,
2023,Januari,Sulawesi Selatan,Kayu Indah,103,,,,,
2023,Januari,Sulawesi Tengah,Kayu Indah,109,,,,,
2023,Januari,Sulawesi Tenggara,Kayu Indah,11,,,,,
2023,Januari,Sulawesi Utara,Kayu Indah,0,,,,,
2023,Januari,Sumatera Selatan,Kayu Indah,0,,,,,
2023,Februari,Banten,Kayu Indah,830,,,,,
2023,Februari,Gorontalo,Kayu Indah,112,,,,,
2023,Februari,Jawa Barat,Kayu Indah,2343,,,,,
2023,Februari,Jawa Tengah,Kayu Indah,1130,,,,,
2023,Februari,Jawa Timur,Kayu Indah,1933,,,,,
2023,Februari,Kalimantan Barat,Kayu Indah,3,,,,,
2023,Februari,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,Februari,Kalimantan Tengah,Kayu Indah,379,,,,,
2023,Februari,Kalimantan Timur,Kayu Indah,192,,,,,
2023,Februari,Kalimantan Utara,Kayu Indah,53,,,,,
2023,Februari,Kepulauan Riau,Kayu Indah,3,,,,,
2023,Februari,Maluku,Kayu Indah,55,,,,,
2023,Februari,Maluku Utara,Kayu Indah,23,,,,,
2023,Februari,Nangroe Aceh Darussalam,Kayu Indah,17,,,,,
2023,Februari,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2023,Februari,Nusa Tenggara Timur,Kayu Indah,56,,,,,
2023,Februari,Papua,Kayu Indah,29,,,,,
2023,Februari,Papua Barat,Kayu Indah,31,,,,,
2023,Februari,Sulawesi Barat,Kayu Indah,0,,,,,
2023,Februari,Sulawesi Selatan,Kayu Indah,498,,,,,
2023,Februari,Sulawesi Tengah,Kayu Indah,40,,,,,
2023,Februari,Sulawesi Tenggara,Kayu Indah,91,,,,,
2023,Februari,Sulawesi Utara,Kayu Indah,4,,,,,
2023,Februari,Sumatera Selatan,Kayu Indah,54,,,,,
2023,Maret,Banten,Kayu Indah,772,,,,,
2023,Maret,Gorontalo,Kayu Indah,330,,,,,
2023,Maret,Jawa Barat,Kayu Indah,1763,,,,,
2023,Maret,Jawa Tengah,Kayu Indah,913,,,,,
2023,Maret,Jawa Timur,Kayu Indah,4364,,,,,
2023,Maret,Kalimantan Barat,Kayu Indah,15,,,,,
2023,Maret,Kalimantan Selatan,Kayu Indah,1,,,,,
2023,Maret,Kalimantan Tengah,Kayu Indah,317,,,,,
2023,Maret,Kalimantan Timur,Kayu Indah,483,,,,,
2023,Maret,Kalimantan Utara,Kayu Indah,4,,,,,
2023,Maret,Kepulauan Riau,Kayu Indah,12,,,,,
2023,Maret,Maluku,Kayu Indah,121,,,,,
2023,Maret,Maluku Utara,Kayu Indah,0,,,,,
2023,Maret,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,Maret,Nusa Tenggara Barat,Kayu Indah,185,,,,,
2023,Maret,Nusa Tenggara Timur,Kayu Indah,50,,,,,
2023,Maret,Papua,Kayu Indah,63,,,,,
2023,Maret,Papua Barat,Kayu Indah,74,,,,,
2023,Maret,Sulawesi Barat,Kayu Indah,3,,,,,
2023,Maret,Sulawesi Selatan,Kayu Indah,561,,,,,
2023,Maret,Sulawesi Tengah,Kayu Indah,424,,,,,
2023,Maret,Sulawesi Tenggara,Kayu Indah,25,,,,,
2023,Maret,Sulawesi Utara,Kayu Indah,0,,,,,
2023,Maret,Sumatera Selatan,Kayu Indah,38,,,,,
2023,April,Banten,Kayu Indah,1243,,,,,
2023,April,Gorontalo,Kayu Indah,8,,,,,
2023,April,Jawa Barat,Kayu Indah,916,,,,,
2023,April,Jawa Tengah,Kayu Indah,780,,,,,
2023,April,Jawa Timur,Kayu Indah,2704,,,,,
2023,April,Kalimantan Barat,Kayu Indah,42,,,,,
2023,April,Kalimantan Selatan,Kayu Indah,7,,,,,
2023,April,Kalimantan Tengah,Kayu Indah,104,,,,,
2023,April,Kalimantan Timur,Kayu Indah,293,,,,,
2023,April,Kalimantan Utara,Kayu Indah,31,,,,,
2023,April,Kepulauan Riau,Kayu Indah,0,,,,,
2023,April,Maluku,Kayu Indah,169,,,,,
2023,April,Maluku Utara,Kayu Indah,0,,,,,
2023,April,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,April,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2023,April,Nusa Tenggara Timur,Kayu Indah,0,,,,,
2023,April,Papua,Kayu Indah,184,,,,,
2023,April,Papua Barat,Kayu Indah,116,,,,,
2023,April,Sulawesi Barat,Kayu Indah,2,,,,,
2023,April,Sulawesi Selatan,Kayu Indah,0,,,,,
2023,April,Sulawesi Tengah,Kayu Indah,79,,,,,
2023,April,Sulawesi Tenggara,Kayu Indah,90,,,,,
2023,April,Sulawesi Utara,Kayu Indah,0,,,,,
2023,April,Sumatera Selatan,Kayu Indah,0,,,,,
2023,Mei,Banten,Kayu Indah,0,,,,,
2023,Mei,Gorontalo,Kayu Indah,0,,,,,
2023,Mei,Jawa Barat,Kayu Indah,0,,,,,
2023,Mei,Jawa Tengah,Kayu Indah,0,,,,,
2023,Mei,Jawa Timur,Kayu Indah,0,,,,,
2023,Mei,Kalimantan Barat,Kayu Indah,0,,,,,
2023,Mei,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,Mei,Kalimantan Tengah,Kayu Indah,0,,,,,
2023,Mei,Kalimantan Timur,Kayu Indah,0,,,,,
2023,Mei,Kalimantan Utara,Kayu Indah,0,,,,,
2023,Mei,Kepulauan Riau,Kayu Indah,0,,,,,
2023,Mei,Maluku,Kayu Indah,0,,,,,
2023,Mei,Maluku Utara,Kayu Indah,0,,,,,
2023,Mei,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,Mei,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2023,Mei,Nusa Tenggara Timur,Kayu Indah,0,,,,,
2023,Mei,Papua,Kayu Indah,0,,,,,
2023,Mei,Papua Barat,Kayu Indah,0,,,,,
2023,Mei,Sulawesi Barat,Kayu Indah,0,,,,,
2023,Mei,Sulawesi Selatan,Kayu Indah,0,,,,,
2023,Mei,Sulawesi Tengah,Kayu Indah,0,,,,,
2023,Mei,Sulawesi Tenggara,Kayu Indah,0,,,,,
2023,Mei,Sulawesi Utara,Kayu Indah,0,,,,,
2023,Mei,Sumatera Selatan,Kayu Indah,0,,,,,
2023,Juni,Banten,Kayu Indah,0,,,,,
2023,Juni,Gorontalo,Kayu Indah,0,,,,,
2023,Juni,Jawa Barat,Kayu Indah,0,,,,,
2023,Juni,Jawa Tengah,Kayu Indah,0,,,,,
2023,Juni,Jawa Timur,Kayu Indah,0,,,,,
2023,Juni,Kalimantan Barat,Kayu Indah,0,,,,,
2023,Juni,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,Juni,Kalimantan Tengah,Kayu Indah,0,,,,,
2023,Juni,Kalimantan Timur,Kayu Indah,0,,,,,
2023,Juni,Kalimantan Utara,Kayu Indah,0,,,,,
2023,Juni,Kepulauan Riau,Kayu Indah,0,,,,,
2023,Juni,Maluku,Kayu Indah,0,,,,,
2023,Juni,Maluku Utara,Kayu Indah,0,,,,,
2023,Juni,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,Juni,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2023,Juni,Nusa Tenggara Timur,Kayu Indah,0,,,,,
2023,Juni,Papua,Kayu Indah,0,,,,,
2023,Juni,Papua Barat,Kayu Indah,0,,,,,
2023,Juni,Sulawesi Barat,Kayu Indah,0,,,,,
2023,Juni,Sulawesi Selatan,Kayu Indah,0,,,,,
2023,Juni,Sulawesi Tengah,Kayu Indah,0,,,,,
2023,Juni,Sulawesi Tenggara,Kayu Indah,0,,,,,
2023,Juni,Sulawesi Utara,Kayu Indah,0,,,,,
2023,Juni,Sumatera Selatan,Kayu Indah,0,,,,,
2023,Juli,Banten,Kayu Indah,0,,,,,
2023,Juli,Gorontalo,Kayu Indah,0,,,,,
2023,Juli,Jawa Barat,Kayu Indah,0,,,,,
2023,Juli,Jawa Tengah,Kayu Indah,0,,,,,
2023,Juli,Jawa Timur,Kayu Indah,0,,,,,
2023,Juli,Kalimantan Barat,Kayu Indah,0,,,,,
2023,Juli,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,Juli,Kalimantan Tengah,Kayu Indah,0,,,,,
2023,Juli,Kalimantan Timur,Kayu Indah,0,,,,,
2023,Juli,Kalimantan Utara,Kayu Indah,0,,,,,
2023,Juli,Kepulauan Riau,Kayu Indah,0,,,,,
2023,Juli,Maluku,Kayu Indah,0,,,,,
2023,Juli,Maluku Utara,Kayu Indah,0,,,,,
2023,Juli,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,Juli,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2023,Juli,Nusa Tenggara Timur,Kayu Indah,0,,,,,
2023,Juli,Papua,Kayu Indah,0,,,,,
2023,Juli,Papua Barat,Kayu Indah,0,,,,,
2023,Juli,Sulawesi Barat,Kayu Indah,0,,,,,
2023,Juli,Sulawesi Selatan,Kayu Indah,0,,,,,
2023,Juli,Sulawesi Tengah,Kayu Indah,0,,,,,
2023,Juli,Sulawesi Tenggara,Kayu Indah,0,,,,,
2023,Juli,Sulawesi Utara,Kayu Indah,0,,,,,
2023,Juli,Sumatera Selatan,Kayu Indah,0,,,,,
2023,Agustus,Banten,Kayu Indah,0,,,,,
2023,Agustus,Gorontalo,Kayu Indah,0,,,,,
2023,Agustus,Jawa Barat,Kayu Indah,0,,,,,
2023,Agustus,Jawa Tengah,Kayu Indah,0,,,,,
2023,Agustus,Jawa Timur,Kayu Indah,0,,,,,
2023,Agustus,Kalimantan Barat,Kayu Indah,0,,,,,
2023,Agustus,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,Agustus,Kalimantan Tengah,Kayu Indah,0,,,,,
2023,Agustus,Kalimantan Timur,Kayu Indah,0,,,,,
2023,Agustus,Kalimantan Utara,Kayu Indah,0,,,,,
2023,Agustus,Kepulauan Riau,Kayu Indah,0,,,,,
2023,Agustus,Maluku,Kayu Indah,0,,,,,
2023,Agustus,Maluku Utara,Kayu Indah,0,,,,,
2023,Agustus,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,Agustus,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2023,Agustus,Nusa Tenggara Timur,Kayu Indah,0,,,,,
2023,Agustus,Papua,Kayu Indah,0,,,,,
2023,Agustus,Papua Barat,Kayu Indah,0,,,,,
2023,Agustus,Sulawesi Barat,Kayu Indah,0,,,,,
2023,Agustus,Sulawesi Selatan,Kayu Indah,0,,,,,
2023,Agustus,Sulawesi Tengah,Kayu Indah,0,,,,,
2023,Agustus,Sulawesi Tenggara,Kayu Indah,0,,,,,
2023,Agustus,Sulawesi Utara,Kayu Indah,0,,,,,
2023,Agustus,Sumatera Selatan,Kayu Indah,0,,,,,
2023,September,Banten,Kayu Indah,0,,,,,
2023,September,Gorontalo,Kayu Indah,0,,,,,
2023,September,Jawa Barat,Kayu Indah,0,,,,,
2023,September,Jawa Tengah,Kayu Indah,0,,,,,
2023,September,Jawa Timur,Kayu Indah,0,,,,,
2023,September,Kalimantan Barat,Kayu Indah,0,,,,,
2023,September,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,September,Kalimantan Tengah,Kayu Indah,0,,,,,
2023,September,Kalimantan Timur,Kayu Indah,0,,,,,
2023,September,Kalimantan Utara,Kayu Indah,0,,,,,
2023,September,Kepulauan Riau,Kayu Indah,0,,,,,
2023,September,Maluku,Kayu Indah,0,,,,,
2023,September,Maluku Utara,Kayu Indah,0,,,,,
2023,September,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,September,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2023,September,Nusa Tenggara Timur,Kayu Indah,0,,,,,
2023,September,Papua,Kayu Indah,0,,,,,
2023,September,Papua Barat,Kayu Indah,0,,,,,
2023,September,Sulawesi Barat,Kayu Indah,0,,,,,
2023,September,Sulawesi Selatan,Kayu Indah,0,,,,,
2023,September,Sulawesi Tengah,Kayu Indah,0,,,,,
2023,September,Sulawesi Tenggara,Kayu Indah,0,,,,,
2023,September,Sulawesi Utara,Kayu Indah,0,,,,,
2023,September,Sumatera Selatan,Kayu Indah,0,,,,,
2023,Oktober,Banten,Kayu Indah,0,,,,,
2023,Oktober,Gorontalo,Kayu Indah,0,,,,,
2023,Oktober,Jawa Barat,Kayu Indah,0,,,,,
2023,Oktober,Jawa Tengah,Kayu Indah,0,,,,,
2023,Oktober,Jawa Timur,Kayu Indah,0,,,,,
2023,Oktober,Kalimantan Barat,Kayu Indah,0,,,,,
2023,Oktober,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,Oktober,Kalimantan Tengah,Kayu Indah,0,,,,,
2023,Oktober,Kalimantan Timur,Kayu Indah,0,,,,,
2023,Oktober,Kalimantan Utara,Kayu Indah,0,,,,,
2023,Oktober,Kepulauan Riau,Kayu Indah,0,,,,,
2023,Oktober,Maluku,Kayu Indah,0,,,,,
2023,Oktober,Maluku Utara,Kayu Indah,0,,,,,
2023,Oktober,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2023,Oktober,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2023,Oktober,Nusa Tenggara Timur,Kayu Indah,0,,,,,
2023,Oktober,Papua,Kayu Indah,0,,,,,
2023,Oktober,Papua Barat,Kayu Indah,0,,,,,
2023,Oktober,Sulawesi Barat,Kayu Indah,0,,,,,
2023,Oktober,Sulawesi Selatan,Kayu Indah,0,,,,,
2023,Oktober,Sulawesi Tengah,Kayu Indah,0,,,,,
2023,Oktober,Sulawesi Tenggara,Kayu Indah,0,,,,,
2023,Oktober,Sulawesi Utara,Kayu Indah,0,,,,,
2023,Oktober,Sumatera Selatan,Kayu Indah,0,,,,,
2023,November,Banten,Kayu Indah,0,,,,,
2023,November,Gorontalo,Kayu Indah,0,,,,,
2023,November,Jawa Barat,Kayu Indah,0,,,,,
2023,November,Jawa Tengah,Kayu Indah,0,,,,,
2023,November,Jawa Timur,Kayu Indah,0,,,,,
2023,November,Kalimantan Barat,Kayu Indah,0,,,,,
2023,November,Kalimantan Selatan,Kayu Indah,0,,,,,
2023,November,Kalimantan Tengah,Kayu Indah,0,,,,,
2023,November,Kalimantan Timur,Kayu Indah,0,,,,,
